Q,Pgen,Ppost
1.7371916,3.073050085567896e-11,5.338476665603917e-11
2.954671,9.218198464876996e-14,2.7236742810522573e-13
1.0334154,7.035906095981615e-13,7.271013971073468e-13
4.0541124,2.153876348889567e-09,8.732056888165712e-09
0.9106172,8.195389299934897e-21,7.46286223363046e-21
0.94329226,2.1511970628344276e-20,2.029207539472116e-20
1.300569,1.216081821721964e-13,1.5815983886767681e-13
0.8720842,9.890895614268933e-16,8.625693792833855e-16
2.34371,3.778403246132729e-09,8.855481266746004e-09
1.838194,1.4405077734674012e-13,2.647932764351901e-13
1.7159674,9.271954194440047e-11,1.5910371287380984e-10
0.96482736,6.584040185206819e-15,6.352462101617125e-15
2.3427794,3.0122710173569227e-10,7.057086480549296e-10
1.2911569,2.1063394827440465e-19,2.7196147316284314e-19
0.7427238,8.614445915888862e-10,6.398154200175567e-10
3.9579794,8.755590493994705e-08,3.465444716632385e-07
0.9257956,1.413919124890532e-14,1.3090001253915333e-14
6.6080523,1.400931245590023e-11,9.257426874732323e-11
